lr: 0.0000031 | Train loss: 0.14997902512550354 | Validation loss: 0.2593018710613251 | Validation accuracy: 61.38051550895588 | QWKappa: 0.8578816045958524 | QWKappa Karolinska: 0.8392207008335482 | QWKappa Radboud: 0.8419191443310725
lr: 0.0000021 | Train loss: 0.1474846452474594 | Validation loss: 0.2535842955112457 | Validation accuracy: 62.297946701616425 | QWKappa: 0.8600132727823837 | QWKappa Karolinska: 0.8479423858665329 | QWKappa Radboud: 0.8382742410250279
lr: 0.0000014 | Train loss: 0.14606942236423492 | Validation loss: 0.2562684416770935 | Validation accuracy: 62.123197903014415 | QWKappa: 0.8581574967317531 | QWKappa Karolinska: 0.8467866317470969 | QWKappa Radboud: 0.8366682148912044
lr: 0.0000008 | Train loss: 0.14495649933815002 | Validation loss: 0.2538246512413025 | Validation accuracy: 61.64263870685889 | QWKappa: 0.8583751236644118 | QWKappa Karolinska: 0.8453355989804587 | QWKappa Radboud: 0.8383323197744574
lr: 0.0000004 | Train loss: 0.14733874797821045 | Validation loss: 0.2540409564971924 | Validation accuracy: 62.472695500218435 | QWKappa: 0.8602615100812172 | QWKappa Karolinska: 0.8450822838071413 | QWKappa Radboud: 0.8425806132891696
lr: 0.0000300 | Train loss: 0.48726117610931396 | Validation loss: 0.37103936076164246 | Validation accuracy: 33.43531468531469 | QWKappa: 0.650633232697583 | QWKappa Karolinska: 0.5663400605072149 | QWKappa Radboud: 0.5794741221403223
lr: 0.0003000 | Train loss: 0.40095019340515137 | Validation loss: 0.3786543905735016 | Validation accuracy: 34.39685314685315 | QWKappa: 0.5808781402454903 | QWKappa Karolinska: 0.53843219880728 | QWKappa Radboud: 0.5417876986847092
lr: 0.0000300 | Train loss: 0.29162636399269104 | Validation loss: 0.2815459966659546 | Validation accuracy: 51.57342657342657 | QWKappa: 0.8035312139504464 | QWKappa Karolinska: 0.7871294548473478 | QWKappa Radboud: 0.7698221857514146
lr: 0.0000299 | Train loss: 0.26955029368400574 | Validation loss: 0.27372220158576965 | Validation accuracy: 55.15734265734265 | QWKappa: 0.8242648959025385 | QWKappa Karolinska: 0.8112902711564632 | QWKappa Radboud: 0.7926181001923129
lr: 0.0000296 | Train loss: 0.2580525577068329 | Validation loss: 0.2652769684791565 | Validation accuracy: 58.828671328671334 | QWKappa: 0.8367169729558728 | QWKappa Karolinska: 0.8285164604100095 | QWKappa Radboud: 0.8053755083015129
lr: 0.0000292 | Train loss: 0.2464989721775055 | Validation loss: 0.2456250786781311 | Validation accuracy: 59.35314685314685 | QWKappa: 0.8458867009698318 | QWKappa Karolinska: 0.8394279617811723 | QWKappa Radboud: 0.8156938959229161
lr: 0.0000286 | Train loss: 0.23961645364761353 | Validation loss: 0.2479126900434494 | Validation accuracy: 60.79545454545454 | QWKappa: 0.8446711440957198 | QWKappa Karolinska: 0.8271278359579953 | QWKappa Radboud: 0.820734655060825
lr: 0.0000279 | Train loss: 0.22747106850147247 | Validation loss: 0.2589119076728821 | Validation accuracy: 60.00874125874126 | QWKappa: 0.8494916122180964 | QWKappa Karolinska: 0.8463498180125409 | QWKappa Radboud: 0.8154432113009171
lr: 0.0000269 | Train loss: 0.22334283590316772 | Validation loss: 0.2497163712978363 | Validation accuracy: 60.83916083916085 | QWKappa: 0.8452607820383846 | QWKappa Karolinska: 0.830157328437638 | QWKappa Radboud: 0.8212902501882203
lr: 0.0000259 | Train loss: 0.21630851924419403 | Validation loss: 0.23998324573040009 | Validation accuracy: 57.99825174825175 | QWKappa: 0.8551601914305449 | QWKappa Karolinska: 0.8523228055691239 | QWKappa Radboud: 0.8229374680660412
lr: 0.0000247 | Train loss: 0.21042826771736145 | Validation loss: 0.24013081192970276 | Validation accuracy: 61.14510489510489 | QWKappa: 0.8590258810157559 | QWKappa Karolinska: 0.8562285311360818 | QWKappa Radboud: 0.8271652253122934
lr: 0.0000234 | Train loss: 0.2046099752187729 | Validation loss: 0.2491738349199295 | Validation accuracy: 57.47377622377622 | QWKappa: 0.8541837182061802 | QWKappa Karolinska: 0.853284302497392 | QWKappa Radboud: 0.8199368540506617
lr: 0.0000220 | Train loss: 0.20050139725208282 | Validation loss: 0.2409614622592926 | Validation accuracy: 62.36888111888111 | QWKappa: 0.8518599566649532 | QWKappa Karolinska: 0.8559679406884368 | QWKappa Radboud: 0.8155019252697755
lr: 0.0000206 | Train loss: 0.19297954440116882 | Validation loss: 0.23282428085803986 | Validation accuracy: 61.27622377622378 | QWKappa: 0.8673310332966391 | QWKappa Karolinska: 0.8754077889148607 | QWKappa Radboud: 0.8278883847996763
lr: 0.0000190 | Train loss: 0.19093383848667145 | Validation loss: 0.23292402923107147 | Validation accuracy: 62.63111888111889 | QWKappa: 0.8717689177530349 | QWKappa Karolinska: 0.8839930632079275 | QWKappa Radboud: 0.8310102826503228
lr: 0.0000174 | Train loss: 0.18537428975105286 | Validation loss: 0.23850202560424805 | Validation accuracy: 62.58741258741259 | QWKappa: 0.8650794754481358 | QWKappa Karolinska: 0.8794873231293581 | QWKappa Radboud: 0.821497759391759
lr: 0.0000158 | Train loss: 0.18131166696548462 | Validation loss: 0.23613600432872772 | Validation accuracy: 62.32517482517482 | QWKappa: 0.8674209365047016 | QWKappa Karolinska: 0.8787009228824588 | QWKappa Radboud: 0.8269628327161456
lr: 0.0000142 | Train loss: 0.17448540031909943 | Validation loss: 0.23881584405899048 | Validation accuracy: 63.72377622377622 | QWKappa: 0.8652982506577458 | QWKappa Karolinska: 0.872558575574836 | QWKappa Radboud: 0.8278539876939067
lr: 0.0000126 | Train loss: 0.17320318520069122 | Validation loss: 0.239055335521698 | Validation accuracy: 62.80594405594405 | QWKappa: 0.8664442260426772 | QWKappa Karolinska: 0.8819007671805427 | QWKappa Radboud: 0.8211629494303396
lr: 0.0000110 | Train loss: 0.1659577339887619 | Validation loss: 0.23353134095668793 | Validation accuracy: 64.20454545454545 | QWKappa: 0.8654253967803449 | QWKappa Karolinska: 0.8804038714726817 | QWKappa Radboud: 0.822759273362324
lr: 0.0000094 | Train loss: 0.16552437841892242 | Validation loss: 0.23178350925445557 | Validation accuracy: 63.59265734265735 | QWKappa: 0.8677652129727638 | QWKappa Karolinska: 0.8839823992536536 | QWKappa Radboud: 0.824296181324325
lr: 0.0000080 | Train loss: 0.1601177603006363 | Validation loss: 0.23688896000385284 | Validation accuracy: 63.15559440559441 | QWKappa: 0.8719761559854675 | QWKappa Karolinska: 0.8868635922921236 | QWKappa Radboud: 0.8293303864425378
lr: 0.0000066 | Train loss: 0.1605132520198822 | Validation loss: 0.23560397326946259 | Validation accuracy: 64.5541958041958 | QWKappa: 0.871953968983248 | QWKappa Karolinska: 0.8840074679432045 | QWKappa Radboud: 0.8320058306939245
lr: 0.0000053 | Train loss: 0.15626057982444763 | Validation loss: 0.2406577318906784 | Validation accuracy: 64.42307692307693 | QWKappa: 0.8696684682155308 | QWKappa Karolinska: 0.8799932875351326 | QWKappa Radboud: 0.8309826580682962
lr: 0.0000041 | Train loss: 0.15389437973499298 | Validation loss: 0.23698024451732635 | Validation accuracy: 63.942307692307686 | QWKappa: 0.8736323930381684 | QWKappa Karolinska: 0.8882520735775717 | QWKappa Radboud: 0.8328092466085903
epoch: 1 | lr: 0.0000300 | Train loss: 0.492399126291275 | Validation loss: 0.6218368411064148 | Validation accuracy: 22.373081463990555 | QWKappa: 0.2096682429865928 | QWKappa Karolinska: 0.08459792739861238 | QWKappa Radboud: 0.10514798069396447
